TIME_S,ENGINE_RPM,CYLINDER_HEAD_TEMP,ENGINE_BLOCK_TEMP,EXHAUST_GAS_TEMP,OIL_TEMP,OIL_PRESSURE,OIL_LEVEL,FUEL_FLOW,FUEL_PRESSURE,INJECTION_TIMING,AFR_GUAGE,MANIFOLD_PRESSURE,CARB_AIR_INTAKE_PRESSURE,BAROMETRIC PRESSURE,FLYING_ALT,TEMPARATURE,HUMIDITY,FIRE,BATT_VOLT,BATT_AMP,PROP_RPM,PROPELLER_TORQUE,COOLANT_FLOW_RATE,COOLANT_TEMP,COOLANT_PRESSURE,COOLANT_LEVEL,ENGINE_RUNTIME,ENGINE_MOUNT_VIBRATION,ALTERNATOR_VOLT,ALTERNATOR_AMP,ALTERNATOR_TEMP,STARTER_MOTOR_AMP,TURBO_TARGET_BOOST_PRESSURE,TURBO_SHAFT_SPEED,EXHAUST_BACKPRESSURE,FUEL_LEVEL,FUEL_TEMP,G_FORCE,AIRSPEED,THROTTLE_POSITION
1.3,1832.6,64.98,57.67,449.83,59.45,1.074,95.14,6.86,0.185,11.25,14.31,30.81,59.59,982.79,850.0,13.85,57.81,0,26.9,1.12,758.4,10.59,8.92,56.65,0.426,96.45,361.3,0.599,27.21,5.8,44.63,0.0,0.92,31815.0,11.81,81.999,17.7,0.977,40.0,8.15
1.316667,1821.9,64.78,57.83,453.01,59.82,1.055,95.13,6.89,0.188,11.12,14.22,30.81,59.26,982.75,850.0,13.88,57.5,0,26.88,0.97,753.0,10.7,8.82,56.67,0.423,96.46,361.32,0.712,27.19,6.09,44.7,0.0,0.91,31657.0,11.38,81.999,18.06,0.984,40.0,8.13
1.333333,1824.9,64.47,57.58,451.22,59.67,1.048,95.14,6.92,0.189,11.26,14.36,30.77,59.17,982.75,850.0,13.86,57.56,0,26.87,1.06,753.8,10.68,8.55,56.53,0.422,96.42,361.33,0.533,27.19,5.68,44.67,0.0,0.87,31912.0,11.45,81.999,18.03,0.973,40.0,8.09
1.35,1824.2,63.81,57.64,454.29,59.63,1.043,95.16,6.87,0.188,11.29,14.4,30.75,59.4,982.77,850.0,13.88,57.16,0,26.89,1.1,754.2,10.64,8.81,56.35,0.417,96.38,361.35,0.848,27.2,5.49,44.96,0.0,0.86,31956.0,11.31,81.999,17.64,0.975,40.0,8.07
1.366667,1828.4,63.86,57.69,452.66,60.03,1.033,95.13,6.89,0.188,11.21,14.56,30.72,59.3,982.73,850.0,13.82,56.84,0,26.94,1.11,753.9,10.73,8.88,56.44,0.417,96.4,361.37,0.801,27.23,5.98,44.95,0.0,0.83,31938.0,11.73,81.999,17.56,0.984,40.0,8.04
1.383333,1828.6,64.29,57.67,448.27,59.66,1.032,95.15,6.88,0.185,11.44,14.65,30.76,59.59,982.71,850.0,13.84,56.66,0,26.95,0.87,755.3,10.97,8.9,56.86,0.415,96.44,361.38,0.975,27.22,6.06,45.26,0.0,0.83,31854.0,12.04,81.999,17.9,0.992,40.0,7.94
1.4,1844.4,64.15,57.77,456.5,59.49,1.06,95.16,6.93,0.183,11.55,14.45,30.73,59.76,982.64,850.0,13.85,57.09,0,26.95,0.92,760.1,10.59,8.69,56.8,0.402,96.42,361.4,0.932,27.24,6.22,45.43,0.0,0.83,31519.0,12.57,81.999,17.76,0.991,40.0,7.92
1.416667,1845.9,64.7,57.75,457.16,59.58,1.069,95.16,6.98,0.184,11.42,14.27,30.65,59.08,982.56,850.0,13.89,56.66,0,26.98,0.9,761.7,10.31,8.6,56.7,0.414,96.42,361.42,1.337,27.26,6.21,45.27,0.0,0.84,31875.0,12.26,81.999,17.82,0.988,40.0,7.92
1.433333,1857.2,64.76,57.48,453.42,59.81,1.034,95.15,7.1,0.187,11.3,14.28,30.68,59.06,982.57,850.0,13.83,57.02,0,26.98,1.28,765.0,11.07,8.73,56.83,0.414,96.43,361.43,1.245,27.25,6.14,44.75,0.0,0.88,31973.0,12.27,81.999,17.88,0.991,40.0,7.9
1.45,1853.4,64.65,57.34,455.1,59.63,1.007,95.11,7.03,0.184,11.32,14.4,30.66,58.83,982.53,850.0,13.79,56.13,0,26.99,1.02,762.6,10.82,8.87,57.23,0.411,96.44,361.45,1.169,27.24,6.01,45.02,0.0,0.86,31892.0,12.65,81.999,18.23,0.987,40.0,7.91
1.466667,1845.6,64.73,57.69,458.71,59.88,0.988,95.09,6.95,0.19,11.33,14.54,30.76,58.84,982.55,850.0,13.77,56.19,0,27.0,1.21,759.5,11.1,8.63,57.19,0.42,96.43,361.47,1.176,27.26,6.21,44.67,0.0,0.82,31670.0,12.55,81.999,18.54,0.986,40.0,7.88
1.483333,1843.7,64.9,57.59,451.94,59.98,1.038,95.14,6.82,0.192,11.47,14.43,30.73,58.9,982.52,850.0,13.79,56.09,0,26.99,1.08,758.2,11.2,8.77,57.22,0.421,96.43,361.48,1.232,27.26,6.07,45.02,0.0,0.8,31487.0,12.73,81.999,18.64,0.981,40.0,7.86
1.5,1847.8,65.58,57.48,449.18,59.83,1.051,95.13,6.8,0.193,11.41,14.26,30.87,58.85,982.43,850.0,13.84,56.15,0,26.96,1.26,760.3,11.04,9.03,57.03,0.427,96.42,361.5,1.063,27.24,6.18,45.15,0.0,0.83,31601.0,12.56,81.999,18.65,0.983,40.0,7.85
1.516667,1830.3,64.67,57.7,448.83,60.11,1.024,95.14,6.88,0.191,11.49,14.26,30.73,58.53,982.39,850.0,13.87,56.14,0,26.97,1.51,752.9,10.58,9.09,56.91,0.425,96.43,361.52,0.829,27.24,6.0,45.23,0.0,0.8,31856.0,12.06,81.999,18.69,0.985,40.0,7.88
1.533333,1813.3,64.95,57.37,446.25,60.39,0.968,95.12,6.91,0.192,11.41,14.21,30.82,58.44,982.41,850.0,13.83,55.91,0,26.93,1.51,746.7,10.39,8.77,56.74,0.43,96.45,361.53,1.033,27.21,6.06,45.04,0.0,0.83,31682.0,12.05,81.999,18.66,0.993,40.0,7.89
1.55,1803.9,65.56,57.39,454.28,60.36,1.002,95.15,6.94,0.19,11.26,14.39,30.73,58.65,982.52,850.0,13.82,55.8,0,26.97,1.2,741.5,10.27,8.32,56.96,0.427,96.45,361.55,1.12,27.25,5.88,44.98,0.0,0.81,31720.0,12.13,81.998,18.83,0.995,40.0,7.95
1.566667,1819.2,65.1,57.47,460.12,60.52,0.991,95.15,6.95,0.194,11.38,14.37,30.71,58.9,982.52,850.0,13.86,55.66,0,26.99,1.52,746.0,10.54,8.31,57.07,0.436,96.43,361.57,1.272,27.26,5.86,44.3,0.0,0.85,31511.0,12.67,81.998,19.1,0.993,40.0,8.04
1.583333,1818.6,65.02,57.29,457.61,60.73,1.047,95.14,6.91,0.192,11.42,14.42,30.84,58.93,982.43,850.0,13.88,55.45,0,26.95,1.57,746.0,10.42,8.5,57.06,0.434,96.46,361.58,1.431,27.22,5.72,44.44,0.0,0.84,32233.0,12.29,81.998,19.21,0.993,40.0,8.15
1.6,1819.5,64.49,57.1,459.21,60.84,0.983,95.12,6.8,0.185,11.51,14.22,30.78,59.07,982.44,850.0,13.84,55.16,0,26.96,1.69,748.2,10.13,8.54,57.17,0.427,96.45,361.6,1.265,27.23,5.86,44.74,0.0,0.82,32170.0,12.34,81.998,19.39,0.988,40.0,8.25
1.616667,1824.6,64.63,56.88,456.39,60.7,0.934,95.14,6.79,0.186,11.35,14.35,30.89,59.19,982.29,850.0,13.86,55.58,0,26.97,1.62,750.9,10.0,8.88,57.15,0.434,96.43,361.62,1.476,27.24,5.85,44.95,0.0,0.86,31923.0,12.36,81.998,19.05,0.99,40.0,8.35
1.633333,1835.0,64.53,57.13,453.87,60.51,0.974,95.13,6.74,0.185,11.24,14.46,30.76,59.23,982.34,850.0,13.87,55.53,0,26.95,1.57,754.1,10.08,8.87,56.95,0.446,96.45,361.63,1.302,27.22,6.37,44.72,0.0,0.89,31567.0,12.03,81.998,18.93,0.99,40.0,8.44
1.65,1831.0,64.64,57.26,455.52,60.21,1.012,95.17,6.83,0.187,11.43,14.27,30.7,58.8,982.18,850.0,13.9,55.99,0,26.96,1.44,751.7,10.26,8.68,56.83,0.428,96.41,361.65,1.298,27.22,5.87,44.56,0.0,0.87,32052.0,11.74,81.998,18.98,0.993,40.0,8.53
1.666667,1825.8,64.55,57.31,460.74,60.38,1.033,95.16,6.87,0.188,11.27,14.46,30.8,58.68,982.31,850.0,13.9,55.88,0,26.96,1.68,751.0,10.25,8.83,57.05,0.433,96.44,361.67,1.532,27.22,6.07,44.98,0.0,0.87,32234.0,11.47,81.998,19.29,0.997,40.0,8.61
1.683333,1826.3,65.19,57.12,455.05,60.26,0.984,95.17,6.82,0.191,11.09,14.4,30.8,58.9,982.35,850.0,13.91,55.82,0,26.95,1.7,752.2,10.99,8.64,57.08,0.43,96.44,361.68,1.414,27.22,6.74,44.23,0.0,0.86,32520.0,11.42,81.998,19.47,0.989,40.0,8.62
1.7,1839.2,65.45,56.85,451.84,60.32,0.997,95.19,6.72,0.193,11.19,14.41,30.93,59.0,982.4,850.0,13.94,55.68,0,26.94,1.5,756.5,10.75,8.63,57.06,0.424,96.44,361.7,1.222,27.21,6.67,44.52,0.0,0.9,32592.0,11.76,81.998,19.68,0.992,40.0,8.64
1.716667,1838.6,64.9,56.63,453.3,60.14,1.016,95.19,6.78,0.194,11.18,14.43,31.0,59.09,982.44,850.0,13.95,55.53,0,26.92,1.4,755.7,12.07,8.52,56.88,0.426,96.45,361.72,1.022,27.21,6.41,44.76,0.0,0.9,32387.0,12.26,81.998,19.5,0.996,40.0,8.63
1.733333,1846.1,64.71,56.76,451.14,60.49,1.039,95.18,7.0,0.193,11.32,14.32,30.91,59.09,982.39,850.0,13.99,55.36,0,26.95,1.59,758.4,11.89,8.49,57.05,0.413,96.42,361.73,0.849,27.22,6.88,44.44,0.0,0.93,32469.0,12.4,81.998,19.15,0.991,40.0,8.61
1.75,1855.0,64.91,56.79,447.41,60.78,1.005,95.19,6.99,0.194,11.32,14.56,30.88,59.49,982.43,850.0,14.01,55.38,0,26.94,1.57,763.0,11.6,8.3,57.18,0.414,96.44,361.75,1.027,27.22,6.8,44.96,0.0,0.93,32403.0,12.27,81.998,18.84,1.0,40.0,8.59
1.766667,1848.6,64.83,56.82,446.69,60.79,0.936,95.18,6.99,0.194,11.39,14.55,30.7,59.4,982.53,850.0,14.03,55.37,0,26.93,1.49,760.2,11.05,8.28,57.36,0.416,96.42,361.77,0.911,27.21,6.73,44.6,0.0,0.89,32282.0,12.49,81.998,18.91,0.997,40.0,8.55
1.783333,1839.7,63.97,56.98,445.16,61.02,0.971,95.15,7.11,0.19,11.25,14.39,30.78,59.77,982.55,850.0,14.02,55.31,0,26.94,1.42,756.4,10.88,8.42,57.33,0.411,96.41,361.78,0.705,27.2,7.1,45.13,0.0,0.89,32372.0,11.91,81.998,19.12,1.008,40.0,8.49
1.8,1830.6,64.59,56.69,442.22,60.88,0.971,95.13,6.87,0.189,11.49,14.34,30.7,59.53,982.5,850.0,14.04,54.77,0,26.91,1.3,753.2,10.42,8.44,57.17,0.416,96.41,361.8,0.859,27.19,6.65,44.5,0.0,0.88,32489.0,11.88,81.998,19.03,1.011,40.0,8.44
1.816667,1831.7,64.46,56.85,445.12,60.78,0.984,95.11,7.24,0.189,11.52,14.41,30.87,59.36,982.6,850.0,14.07,55.38,0,26.93,1.4,754.8,11.02,8.51,57.07,0.415,96.41,361.82,0.575,27.2,6.46,44.38,0.0,0.9,32858.0,11.46,81.998,18.94,1.014,40.0,8.43
1.833333,1827.7,63.63,56.74,443.47,60.61,0.991,95.09,7.23,0.192,11.44,14.49,30.92,59.25,982.67,850.0,14.05,55.34,0,26.95,1.43,752.1,10.79,8.44,57.24,0.413,96.41,361.83,0.554,27.21,6.32,44.77,0.0,0.88,32981.0,11.63,81.998,18.78,1.014,40.0,8.43
1.85,1837.2,63.35,56.63,444.35,60.79,1.001,95.11,7.15,0.193,11.14,14.51,31.1,59.05,982.65,850.0,14.03,55.36,0,26.95,1.38,755.4,11.22,8.45,57.27,0.425,96.39,361.85,0.4,27.2,6.35,44.69,0.0,0.9,33070.0,11.91,81.998,18.61,1.017,40.0,8.48
1.866667,1829.0,63.29,56.44,446.08,60.72,0.956,95.13,7.17,0.191,11.06,14.41,30.93,58.6,982.77,850.0,14.04,55.56,0,26.97,1.44,751.8,11.26,8.03,57.25,0.423,96.37,361.87,0.4,27.21,6.24,44.44,0.0,0.86,33453.0,12.19,81.998,18.53,1.01,40.0,8.47
1.883333,1838.2,63.85,56.42,451.78,60.54,0.965,95.14,7.29,0.188,11.45,14.45,31.06,58.69,982.85,850.0,14.06,55.67,0,26.96,1.26,756.4,11.12,8.05,57.4,0.426,96.41,361.88,0.4,27.19,6.39,44.52,0.0,0.87,33185.0,12.23,81.998,18.56,1.006,40.0,8.52
1.9,1838.4,63.46,56.51,450.77,60.71,0.978,95.13,7.15,0.185,11.27,14.43,30.95,58.7,982.86,850.0,14.04,54.88,0,26.95,1.16,757.0,11.06,8.44,57.36,0.425,96.41,361.9,0.4,27.21,6.54,44.76,0.0,0.87,32718.0,11.89,81.998,18.84,0.997,40.0,8.51
1.916667,1849.7,63.17,56.96,457.43,60.85,0.949,95.12,7.1,0.188,11.32,14.53,30.88,58.66,982.74,850.0,14.05,54.68,0,26.93,1.22,760.6,10.68,8.35,57.0,0.428,96.41,361.92,0.4,27.2,6.29,44.81,0.0,0.85,32649.0,11.67,81.998,18.68,0.999,40.0,8.47
1.933333,1839.1,63.06,56.82,453.0,61.0,1.001,95.11,7.07,0.186,11.39,14.56,30.87,58.6,982.82,850.0,14.11,54.68,0,26.94,1.49,756.0,11.49,8.73,56.87,0.422,96.41,361.93,0.4,27.22,6.5,44.36,0.0,0.88,32282.0,11.49,81.998,19.23,0.996,40.0,8.48
1.95,1843.9,63.02,57.0,453.46,60.54,1.013,95.08,7.11,0.188,11.57,14.57,30.9,58.77,982.72,850.0,14.05,54.49,0,26.92,1.63,758.7,11.49,8.61,57.13,0.42,96.44,361.95,0.4,27.22,6.05,44.23,0.0,0.87,32212.0,11.61,81.998,18.9,1.0,40.0,8.48
1.966667,1852.7,63.28,56.81,452.58,60.43,1.01,95.06,7.21,0.186,11.66,14.67,30.9,58.64,982.74,850.0,14.06,54.86,0,26.94,1.83,761.5,11.48,8.78,57.35,0.418,96.47,361.97,0.4,27.23,5.87,43.98,0.0,0.88,31955.0,11.88,81.998,18.83,1.003,40.0,8.49
1.983333,1836.6,63.16,57.08,456.92,60.17,1.008,95.05,7.36,0.184,11.49,14.81,30.87,58.4,982.61,850.0,14.07,55.06,0,26.94,1.8,755.8,10.68,8.78,56.98,0.413,96.48,361.98,0.4,27.21,5.96,44.39,0.0,0.87,32462.0,11.29,81.998,18.65,0.996,40.0,8.5
2.0,1845.2,62.19,56.93,458.15,60.1,1.013,95.07,7.16,0.182,11.53,14.78,30.94,58.64,982.5,850.0,14.07,54.69,0,26.93,1.67,760.9,11.05,8.77,57.35,0.41,96.48,362.0,0.4,27.23,6.28,44.29,0.0,0.9,32580.0,11.78,81.998,18.83,1.0,40.0,8.51
2.016667,1842.1,62.61,56.88,455.69,59.96,0.967,95.07,7.2,0.179,11.68,14.59,31.09,58.81,982.54,850.0,14.07,54.77,0,26.91,1.5,758.0,10.0,9.11,57.45,0.413,96.52,362.02,0.4,27.22,6.18,43.77,0.0,0.93,32661.0,11.7,81.998,18.79,1.001,40.0,8.52
2.033333,1837.2,62.49,56.76,451.18,59.86,0.983,95.08,7.05,0.178,11.55,14.4,31.03,58.49,982.33,850.0,14.08,55.15,0,26.89,1.42,757.7,10.0,9.07,57.31,0.412,96.51,362.03,0.4,27.23,6.74,43.73,0.0,0.93,32416.0,11.87,81.998,18.79,1.002,40.0,8.58
2.05,1829.0,62.77,57.25,453.86,60.25,0.954,95.08,6.95,0.176,11.53,14.48,30.95,58.38,982.38,850.0,14.08,55.13,0,26.88,1.49,753.2,10.0,8.66,57.36,0.414,96.47,362.05,0.4,27.23,7.21,43.88,0.0,0.89,32626.0,11.9,81.998,18.67,1.004,40.0,8.61
2.066667,1839.3,63.01,56.77,456.53,60.11,0.977,95.09,6.85,0.179,11.37,14.58,30.77,58.48,982.54,850.0,14.06,54.65,0,26.88,1.42,757.4,10.0,8.99,57.47,0.425,96.45,362.07,0.4,27.22,7.26,44.15,0.0,0.89,32608.0,11.65,81.998,18.75,1.003,40.0,8.68
2.083333,1839.7,63.56,56.83,450.34,60.22,0.988,95.11,6.94,0.181,11.42,14.72,30.91,58.99,982.58,850.0,14.08,54.8,0,26.89,1.26,758.1,10.0,8.9,57.33,0.431,96.46,362.08,0.468,27.23,6.94,44.71,0.0,0.93,32848.0,11.61,81.998,18.97,1.003,40.0,8.7
2.1,1842.2,63.48,56.72,452.26,60.19,0.969,95.14,6.84,0.185,11.5,14.57,31.0,59.04,982.55,850.0,14.14,54.68,0,26.86,1.46,759.6,10.0,8.68,57.49,0.432,96.47,362.1,0.416,27.21,6.26,44.77,0.0,0.96,32782.0,11.76,81.998,18.9,1.007,40.0,8.7
2.116667,1854.5,63.91,57.09,450.0,60.08,0.953,95.18,6.74,0.187,11.53,14.6,30.97,59.91,982.47,850.0,14.14,54.19,0,26.83,1.22,764.2,10.0,8.88,57.49,0.426,96.49,362.12,0.658,27.19,6.27,44.88,0.0,0.95,33109.0,11.72,81.998,18.84,1.002,40.0,8.7
2.133333,1826.5,63.79,56.98,454.68,60.24,0.962,95.17,6.62,0.188,11.45,14.42,30.76,59.38,982.41,850.0,14.16,53.99,0,26.83,1.35,754.0,10.0,9.06,57.38,0.433,96.5,362.13,0.826,27.2,6.1,44.69,0.0,0.9,32747.0,11.6,81.998,19.05,0.997,40.0,8.62
2.15,1845.9,63.78,58.13,454.52,60.48,0.967,95.14,6.61,0.188,11.49,14.52,30.81,59.27,982.49,850.0,14.19,53.93,0,26.84,1.46,763.2,10.0,8.8,57.48,0.427,96.52,362.15,1.017,27.21,6.44,44.31,0.0,0.89,32439.0,11.81,81.998,19.06,0.994,40.0,8.49
2.166667,1869.8,63.94,58.07,454.02,60.7,1.02,95.1,6.9,0.189,11.52,14.47,30.68,59.53,982.5,850.0,14.16,53.91,0,26.85,1.48,773.6,10.0,8.86,57.42,0.421,96.53,362.17,0.813,27.21,6.83,44.07,0.0,0.87,32334.0,12.15,81.998,18.79,0.999,40.0,8.36
2.183333,1861.5,64.28,58.19,453.95,60.8,0.988,95.07,7.06,0.192,11.46,14.62,30.59,59.62,982.49,850.0,14.15,54.12,0,26.82,1.44,770.7,10.0,8.91,57.32,0.406,96.55,362.18,0.735,27.21,6.97,44.18,0.0,0.84,32700.0,12.42,81.998,19.2,0.998,40.0,8.23
2.2,1852.4,64.72,57.91,458.74,60.99,0.942,95.06,6.86,0.191,11.4,14.5,30.56,59.25,982.6,850.0,14.12,54.24,0,26.81,1.6,767.2,10.0,8.58,57.4,0.405,96.56,362.2,0.853,27.19,6.91,44.13,0.0,0.85,33052.0,12.23,81.998,19.28,1.006,40.0,8.07
2.216667,1848.4,64.64,58.06,454.27,60.93,0.884,95.06,6.94,0.187,11.44,14.65,30.79,58.98,982.59,850.0,14.12,53.9,0,26.81,1.52,764.5,10.43,8.72,57.24,0.413,96.54,362.22,1.063,27.2,6.86,44.36,0.0,0.88,33067.0,12.24,81.998,18.79,0.992,40.0,7.92
2.233333,1854.0,65.35,58.02,454.82,60.81,0.82,95.06,7.04,0.184,11.31,14.56,30.68,58.87,982.57,850.0,14.15,53.9,0,26.83,1.32,766.1,10.22,8.25,57.3,0.427,96.59,362.23,1.109,27.22,6.55,43.28,0.0,0.86,32842.0,12.33,81.998,18.83,0.99,40.0,7.78
2.25,1870.6,64.38,58.48,464.36,60.72,0.866,95.04,6.93,0.184,11.27,14.73,30.51,58.62,982.47,850.0,14.12,54.11,0,26.87,1.11,771.7,10.37,8.47,57.66,0.422,96.57,362.25,1.309,27.25,6.18,43.34,0.0,0.84,32598.0,12.42,81.998,18.9,0.989,40.0,7.68
2.266667,1848.7,64.68,58.37,466.08,60.81,0.897,95.04,6.84,0.188,11.11,14.8,30.45,58.69,982.53,850.0,14.16,53.94,0,26.86,1.2,762.7,10.0,8.65,57.6,0.42,96.58,362.27,1.311,27.27,6.75,43.34,0.0,0.83,32517.0,12.28,81.998,18.89,0.991,40.0,7.61
2.283333,1813.5,65.03,58.17,461.01,60.99,0.861,95.04,6.89,0.189,11.0,14.68,30.59,58.35,982.43,850.0,14.22,53.81,0,26.86,1.41,748.0,10.0,8.3,57.62,0.419,96.61,362.28,1.35,27.24,6.99,43.69,0.0,0.86,33160.0,11.83,81.998,19.17,0.998,40.0,7.55
2.3,1822.5,65.27,57.95,457.6,61.12,0.886,95.05,7.08,0.188,10.92,14.57,30.7,58.4,982.44,850.0,14.2,53.74,0,26.87,1.36,751.3,10.0,8.33,57.81,0.415,96.6,362.3,1.511,27.25,7.32,44.09,0.0,0.89,33158.0,12.25,81.998,19.3,0.997,40.0,7.53
2.316667,1823.6,64.88,57.65,456.81,60.75,0.864,95.06,7.16,0.187,11.08,14.35,30.69,58.6,982.43,850.0,14.2,53.6,0,26.86,1.32,751.7,10.07,8.57,57.67,0.416,96.58,362.32,1.469,27.24,6.97,44.38,0.0,0.88,33024.0,12.32,81.998,19.39,0.993,40.0,7.55
2.333333,1822.5,64.96,57.61,460.65,60.97,0.88,95.05,7.13,0.187,11.24,14.49,30.89,58.62,982.51,850.0,14.22,53.26,0,26.85,1.51,750.6,10.18,9.04,57.51,0.417,96.57,362.33,1.328,27.23,6.82,44.29,0.0,0.89,32850.0,12.3,81.998,19.66,0.997,40.0,7.53
2.35,1820.4,65.82,57.6,460.6,60.95,0.904,95.06,6.99,0.186,11.38,14.43,30.73,58.95,982.64,850.0,14.19,53.36,0,26.86,1.29,750.6,10.39,8.77,57.54,0.414,96.62,362.35,1.092,27.22,7.16,44.36,0.0,0.87,33136.0,12.32,81.998,19.64,1.004,40.0,7.51
2.366667,1800.0,66.59,57.95,455.71,60.9,0.913,95.08,6.96,0.183,11.56,14.49,30.65,58.67,982.78,850.0,14.13,53.46,0,26.84,0.9,741.5,11.31,9.0,57.33,0.42,96.63,362.37,1.609,27.21,6.91,44.3,0.0,0.86,32961.0,12.14,81.998,19.44,0.993,40.0,7.52
2.383333,1810.5,66.52,58.2,452.64,61.18,0.952,95.12,6.72,0.188,11.63,14.54,30.77,59.16,982.78,850.0,14.13,53.62,0,26.85,0.94,743.6,11.46,8.87,57.17,0.428,96.63,362.38,1.255,27.21,6.48,44.66,0.0,0.87,32920.0,12.07,81.998,19.58,0.996,40.0,7.53
2.4,1806.5,66.26,58.44,453.68,61.01,1.057,95.12,6.9,0.186,11.71,14.57,30.7,58.72,982.7,850.0,14.1,53.57,0,26.86,1.15,741.6,11.67,8.84,57.19,0.417,96.66,362.4,1.201,27.2,6.6,44.86,0.0,0.84,32757.0,11.73,81.998,19.32,0.998,40.0,7.53
2.416667,1812.8,65.84,58.24,458.49,60.93,1.062,95.12,7.03,0.19,11.64,14.57,30.74,58.84,982.54,850.0,14.1,53.39,0,26.89,0.95,744.3,11.38,8.5,57.28,0.42,96.64,362.42,1.014,27.23,6.49,44.82,0.0,0.88,33282.0,11.38,81.998,19.37,0.994,40.0,7.49
2.433333,1808.6,65.54,58.38,462.07,60.74,1.027,95.09,6.97,0.187,11.55,14.53,30.75,58.57,982.71,850.0,14.08,53.52,0,26.89,1.21,745.1,10.85,8.65,57.4,0.428,96.69,362.43,1.007,27.24,7.29,45.12,0.0,0.88,33072.0,11.62,81.998,19.03,0.993,40.0,7.46
2.45,1801.4,65.55,58.0,462.54,60.62,0.99,95.1,6.81,0.185,11.37,14.51,30.66,58.14,982.78,850.0,14.06,53.6,0,26.9,1.17,741.1,11.28,8.46,57.34,0.437,96.7,362.45,1.177,27.23,7.53,45.35,0.0,0.88,32775.0,11.52,81.998,18.9,0.995,40.0,7.44
2.466667,1787.9,65.39,58.1,459.97,60.66,0.982,95.1,6.95,0.187,11.43,14.54,30.68,58.4,982.75,850.0,14.04,53.54,0,26.89,0.96,736.2,10.9,8.37,57.23,0.436,96.73,362.47,1.213,27.22,7.66,45.37,0.0,0.88,33010.0,11.47,81.998,19.09,0.995,40.0,7.43
2.483333,1809.2,64.96,58.0,460.2,60.52,0.998,95.11,6.87,0.184,11.42,14.48,30.61,58.81,982.84,850.0,14.04,53.88,0,26.87,0.73,745.2,10.55,8.71,57.41,0.445,96.74,362.48,1.287,27.21,7.62,44.81,0.0,0.89,32715.0,11.44,81.998,19.35,0.995,40.0,7.39
2.5,1807.8,64.51,57.85,461.91,60.68,0.99,95.07,6.6,0.187,11.15,14.49,30.55,58.36,982.78,850.0,14.07,54.15,0,26.89,0.91,743.8,10.41,8.8,57.63,0.44,96.76,362.5,1.402,27.22,7.1,44.66,0.0,0.91,32577.0,11.23,81.998,19.35,0.99,40.0,7.44
2.516667,1811.0,64.1,57.6,459.01,60.56,0.96,95.05,6.65,0.185,11.28,14.34,30.6,58.76,982.83,850.0,14.07,53.72,0,26.87,0.87,745.9,10.0,8.9,57.26,0.444,96.76,362.52,1.576,27.21,6.95,44.55,0.0,0.89,32953.0,11.79,81.998,19.35,0.992,40.0,7.53
2.533333,1824.1,63.74,58.08,463.18,60.58,0.917,95.05,6.85,0.186,11.11,14.49,30.63,58.7,982.77,850.0,14.08,53.66,0,26.88,1.19,749.4,10.0,8.78,57.23,0.439,96.76,362.53,1.538,27.22,6.66,44.37,0.0,0.88,32777.0,11.86,81.998,19.42,0.99,40.0,7.59
2.55,1822.1,64.32,57.97,462.61,60.8,0.923,95.02,6.96,0.187,11.25,14.35,30.59,58.9,982.67,850.0,14.05,53.57,0,26.91,1.04,748.0,10.28,8.97,57.17,0.44,96.77,362.55,1.495,27.24,6.35,44.69,0.0,0.9,32785.0,12.24,81.998,19.09,0.992,40.0,7.6
2.566667,1818.3,64.74,57.75,457.62,60.63,0.956,95.04,7.26,0.19,11.34,14.29,30.67,59.1,982.64,850.0,14.09,53.97,0,26.89,1.15,747.2,10.31,8.72,57.26,0.434,96.79,362.57,1.51,27.23,5.65,44.64,0.0,0.87,33074.0,12.55,81.998,19.27,0.99,40.0,7.61
2.583333,1792.2,64.53,57.54,460.0,60.52,0.93,95.03,7.29,0.186,11.35,14.28,30.81,58.91,982.64,850.0,14.12,53.68,0,26.87,1.03,737.0,10.79,8.14,57.22,0.417,96.83,362.58,1.534,27.21,5.09,45.18,0.0,0.89,32988.0,12.17,81.997,19.02,0.992,40.0,7.65
2.6,1809.1,64.44,57.39,460.48,60.39,0.927,95.03,7.13,0.19,11.43,14.04,30.81,58.64,982.72,850.0,14.17,53.58,0,26.87,0.95,745.8,10.07,8.06,56.92,0.406,96.84,362.6,1.276,27.22,5.06,44.91,0.0,0.89,33118.0,12.15,81.997,19.12,0.996,40.0,7.71
2.616667,1817.1,64.48,57.53,460.57,60.36,0.933,95.0,7.07,0.194,11.44,14.24,30.79,58.62,982.7,850.0,14.17,53.6,0,26.88,0.85,749.2,10.85,8.18,56.9,0.405,96.84,362.62,1.097,27.23,5.16,45.07,0.0,0.91,32689.0,12.11,81.997,18.93,0.997,40.0,7.78
2.633333,1803.4,64.79,57.42,456.88,60.33,1.032,95.01,7.02,0.192,11.54,14.34,30.69,58.71,982.85,850.0,14.15,54.18,0,26.87,0.58,741.9,10.68,7.84,56.61,0.404,96.83,362.63,1.011,27.21,5.55,44.62,0.0,0.89,32725.0,11.87,81.997,19.3,1.0,40.0,7.82
